2018-06-21T03:17:02.466Z - info: Pages built
2018-06-21T03:17:02.713Z - info: Site data built
2018-06-21T03:17:02.759Z - info: Generate Site durationMs=103201
2018-06-21T03:17:03.267Z - info: Serving "C:\repos\nus-cs2103\website-base\_site" at http://127.0.0.1:8080
2018-06-21T04:22:01.920Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\associations\multiplicity\text.md
2018-06-21T04:22:01.920Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\associations\multiplicity\exercises.md
2018-06-21T04:22:01.921Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\associations\multiplicity\q-tick-correctStatement.md
2018-06-21T04:22:01.921Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\associations\dependencies\text.md
2018-06-21T04:22:01.921Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\associations\composition\text.md
2018-06-21T04:22:01.921Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\associations\aggregation\text.md
2018-06-21T04:22:01.921Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\associations\aggregation\exercises.md
2018-06-21T04:22:01.921Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\associations\aggregation\q-tick-aggregation.md
2018-06-21T04:22:01.921Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\associations\associationClasses\text.md
2018-06-21T04:22:01.921Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\inheritance\text.md
2018-06-21T04:22:01.921Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\inheritance\path.md
2018-06-21T04:22:01.921Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\inheritance\what\text.md
2018-06-21T04:22:01.921Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\inheritance\overriding\text.md
2018-06-21T04:22:01.922Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\inheritance\overloading\text.md
2018-06-21T04:22:01.922Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\inheritance\interfaces\text.md
2018-06-21T04:22:01.922Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\inheritance\abstractClasses\text.md
2018-06-21T04:22:01.922Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\inheritance\dynamicAndStaticBinding\text.md
2018-06-21T04:22:01.922Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\overriding\text.md
2018-06-21T04:22:01.922Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\overriding\text-java.md
2018-06-21T04:22:01.922Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\overriding\text-python.md
2018-06-21T04:22:01.922Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\overriding\exercises.md
2018-06-21T04:22:01.924Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\overriding\q-tick-overriding.md
2018-06-21T04:22:01.924Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\path.md
2018-06-21T04:22:01.924Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\text.md
2018-06-21T04:22:01.924Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\preview.md
2018-06-21T04:22:01.924Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\overloading\text.md
2018-06-21T04:22:01.924Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\overloading\text-java.md
2018-06-21T04:22:01.924Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\overloading\text-python.md
2018-06-21T04:22:01.924Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\inheritance\substitutability\text.md
2018-06-21T04:22:01.924Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\polymorphism\text.md
2018-06-21T04:22:01.924Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\polymorphism\path.md
2018-06-21T04:22:01.924Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\polymorphism\introduction\text.md
2018-06-21T04:22:01.925Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\polymorphism\mechanism\text.md
2018-06-21T04:22:01.925Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\polymorphism\mechanism\exercises.md
2018-06-21T04:22:01.925Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\polymorphism\mechanism\q-tick-leastRelated.md
2018-06-21T04:22:01.925Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\more\text.md
2018-06-21T04:22:01.925Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\more\miscellaneous\text.md
2018-06-21T04:22:01.925Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\more\review\text.md
2018-06-21T04:22:01.925Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\more\review\exercises.md
2018-06-21T04:22:01.925Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\more\review\q-radio-abstractionEncapsulation.md
2018-06-21T04:22:01.925Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\more\review\q-radio-fourMainPrinciples.md
2018-06-21T04:22:01.925Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\text.md
2018-06-21T04:22:01.925Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\preview.md
2018-06-21T04:22:01.925Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\introduction\text.md
2018-06-21T04:22:01.926Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\introduction\what\text.md
2018-06-21T04:22:01.926Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\introduction\how\text.md
2018-06-21T04:22:01.926Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\introduction\how\exercises.md
2018-06-21T04:22:01.926Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\introduction\how\q-tick-statementAboutModels.md
2018-06-21T04:22:01.926Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\introduction\how\q-essay-explainModelsInClassProject.md
2018-06-21T04:22:01.926Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\introduction\umlModels\text.md
2018-06-21T04:22:01.926Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\text.md
2018-06-21T04:22:01.926Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\ooStructures\text.md
2018-06-21T04:22:01.926Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\ooStructures\exercises.md
2018-06-21T04:22:01.926Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\addingMoreInfo\text.md
2018-06-21T04:22:01.926Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\classDiagramsIntermediate\text.md
2018-06-21T04:22:01.927Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\classDiagramsAdvanced\text.md
2018-06-21T04:22:01.927Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\classDiagramsAdvanced\exercises.md
2018-06-21T04:22:01.927Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\classDiagramsAdvanced\q-essay-playerBot.md
2018-06-21T04:22:01.927Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\objectDiagrams\text.md
2018-06-21T04:22:01.927Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\objectDiagrams\introduction\text.md
2018-06-21T04:22:01.927Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\objectOrientedDomainModels\text.md
2018-06-21T04:22:01.927Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\objectOrientedDomainModels\exercises.md
2018-06-21T04:22:01.927Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\objectOrientedDomainModels\q-tick-correctStatement.md
2018-06-21T04:22:01.927Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\objectOrientedDomainModels\q-tick-difference.md
2018-06-21T04:22:01.928Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\deploymentDiagrams\text.md
2018-06-21T04:22:01.928Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\componentDiagrams\text.md
2018-06-21T04:22:01.928Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\packageDiagrams\text.md
2018-06-21T04:22:01.928Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\compositeStructureDiagrams\text.md
2018-06-21T04:22:01.928Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\text.md
2018-06-21T04:22:01.928Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\activityDiagrams\text.md
2018-06-21T04:22:01.929Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\activityDiagrams\exercises.md
2018-06-21T04:22:01.929Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\activityDiagrams\q-tick-sequence.md
2018-06-21T04:22:01.930Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\sequenceDiagramsAdvanced\text.md
2018-06-21T04:22:01.930Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\useCaseDiagrams\text.md
2018-06-21T04:22:01.930Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\timingDiagrams\text.md
2018-06-21T04:22:01.930Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\interactionOverviewDiagrams\text.md
2018-06-21T04:22:01.930Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\communicationDiagrams\text.md
2018-06-21T04:22:01.930Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\stateMachineDiagrams\text.md
2018-06-21T04:22:01.930Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingASolution\text.md
2018-06-21T04:22:01.931Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingASolution\path.md
2018-06-21T04:22:01.931Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingASolution\introduction\text.md
2018-06-21T04:22:01.931Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingASolution\basic\text.md
2018-06-21T04:22:01.931Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingASolution\intermediate\text.md
2018-06-21T04:22:01.931Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\openClosedPrinciple\text.md
2018-06-21T04:22:01.931Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\openClosedPrinciple\exercises.md
2018-06-21T04:22:01.931Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\openClosedPrinciple\q-tick-ocp.md
2018-06-21T04:22:01.931Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\liskovSubstitutionPrinciple\text.md
2018-06-21T04:22:01.931Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\liskovSubstitutionPrinciple\exercises.md
2018-06-21T04:22:01.932Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\liskovSubstitutionPrinciple\q-tick-trueFalse.md
2018-06-21T04:22:01.932Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\interfaceSegregationPrinciple\text.md
2018-06-21T04:22:01.932Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\dependencyInversionPrinciple\text.md
2018-06-21T04:22:01.932Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\dependencyInversionPrinciple\exercises.md
2018-06-21T04:22:01.932Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\dependencyInversionPrinciple\q-tick-dip.md
2018-06-21T04:22:01.932Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\solidPrinciples\text.md
2018-06-21T04:22:01.932Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\separationOfConcernsPrinciple\text.md
2018-06-21T04:22:01.932Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\separationOfConcernsPrinciple\exercises.md
2018-06-21T04:22:01.932Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\separationOfConcernsPrinciple\q-tick-correctStatement.md
2018-06-21T04:22:01.932Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\lawOfDemeter\text.md
2018-06-21T04:22:01.932Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\lawOfDemeter\exercises.md
2018-06-21T04:22:01.933Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\lawOfDemeter\q-essay-demeter.md
2018-06-21T04:22:01.933Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\lawOfDemeter\q-tick-trueFalse.md
2018-06-21T04:22:01.933Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\lawOfDemeter\q-tick-oddOneOut.md
2018-06-21T04:22:01.933Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\yagniPrinciple\text.md
2018-06-21T04:22:01.933Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\yagniPrinciple\resources.md
2018-06-21T04:22:01.933Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\brooksLaw\text.md
2018-06-21T04:22:01.933Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\brooksLaw\exercises.md
2018-06-21T04:22:01.933Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\brooksLaw\q-essay-brooks.md
2018-06-21T04:22:01.933Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\brooksLaw\q-tick-correctStatement.md
2018-06-21T04:22:01.934Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\review\text.md
2018-06-21T04:22:01.934Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\review\exercises.md
2018-06-21T04:22:01.934Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\review\q-radio-oddOneOut.md
2018-06-21T04:22:01.935Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\classes\text.md
2018-06-21T04:22:01.935Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\classLevelMembers\text.md
2018-06-21T04:22:01.935Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\associations\navigability\logic-minefield.md
